rating,Predict,user_id,movie_id,title
3,3.854,128,268,chasing amy
2,3.709,128,202,groundhog day
3,3.455,128,218,cape fear
4,3.409,128,367,clueless
5,3.739,128,82,jurassic park
4,3.897,128,204,back to the future
4,3.238,128,715,to die for
4,3.915,128,531,shine
3,3.715,128,404,pinocchio
4,3.922,128,182,goodfellas
4,4.306,128,50,star wars
4,4.002,128,168,monty python and the holy grail
3,3.649,128,70,four weddings and a funeral
5,3.499,128,161,top gun
4,3.631,128,99,snow white and the seven dwarfs
4,3.703,128,418,cinderella
5,3.718,128,283,emma
3,3.37,128,685,executive decision
4,3.579,128,471,courage under fire
4,3.671,128,276,leaving las vegas
4,3.324,128,451,grease
3,3.609,128,222,star trek: first contact
5,3.784,128,196,dead poets society
4,3.797,128,15,mr. holland's opus
2,2.981,128,229,star trek iii: the search for spock
5,4.055,128,275,sense and sensibility
5,3.373,128,955,before sunrise
5,3.912,128,216,when harry met sally...
5,4.453,128,483,casablanca
4,3.86,128,69,forrest gump
4,3.578,128,65,what's eating gilbert grape
2,3.262,128,227,star trek vi: the undiscovered country
4,4.161,128,191,amadeus
1,3.49,128,402,ghost
3,3.791,128,97,dances with wolves
4,3.983,128,210,indiana jones and the last crusade
3,3.913,128,655,stand by me
4,3.255,128,739,pretty woman
5,3.929,128,28,apollo 13
4,3.953,128,190,henry v
5,3.992,128,180,apocalypse now
4,3.356,128,380,star trek: generations
4,3.422,128,763,happy gilmore
5,4.054,128,651,glory
5,4.067,128,83,much ado about nothing
3,3.339,128,924,white squall
3,3.542,128,1136,ghosts of mississippi
3,3.468,128,690,seven years in tibet
5,4.215,128,427,to kill a mockingbird
5,4.084,128,496,it's a wonderful life
3,4.01,128,705,singin' in the rain
4,3.931,128,1039,hamlet
5,3.213,128,319,everyone says i love you
5,4.299,128,223,sling blade
4,4.087,128,482,some like it hot
3,3.205,128,284,tin cup
4,3.438,128,393,mrs. doubtfire
2,2.971,128,1048,she's the one
4,3.252,128,458,nixon
1,3.233,128,280,willy wonka & the chocolate factory
5,3.997,128,136,mr. smith goes to washington
3,3.836,128,485,my fair lady
4,4.141,128,48,hoop dreams
3,3.254,128,1035,cool runnings
5,3.77,128,133,gone with the wind
5,3.4,128,942,what's love got to do with it
5,3.796,128,736,shadowlands
5,3.957,128,499,cat on a hot tin roof
4,3.159,87,118,twister
3,3.101,87,546,broken arrow
4,3.633,87,1016,con air
5,3.516,87,385,true lies
4,3.317,87,405,mission: impossible
4,2.795,87,554,waterworld
5,3.515,87,568,speed
4,3.945,87,56,pulp fiction
3,3.757,87,303,ulee's gold
4,3.384,87,550,die hard: with a vengeance
5,3.468,87,121,independence day
5,3.647,87,566,clear and present danger
3,3.735,87,300,air force one
5,3.527,87,4,get shorty
5,4.034,87,181,return of the jedi
3,3.864,87,423,e.t. the extra-terrestrial
3,3.45,87,403,batman
5,3.888,87,208,young frankenstein
5,4.172,87,174,raiders of the lost ark
5,4.036,87,96,terminator 2: judgment day
4,3.851,87,514,annie hall
3,2.616,87,231,batman returns
4,3.198,87,2,goldeneye
5,3.709,87,202,groundhog day
3,2.775,87,235,mars attacks!
4,3.409,87,367,clueless
5,3.739,87,82,jurassic park
5,3.897,87,204,back to the future
3,3.238,87,715,to die for
3,3.526,87,47,ed wood
4,3.922,87,182,goodfellas
5,4.306,87,50,star wars
5,3.928,87,8,babe
5,3.649,87,70,four weddings and a funeral
5,3.499,87,161,top gun
1,2.656,87,396,serial mom
4,3.497,87,628,sleepers
3,3.37,87,685,executive decision
4,3.324,87,451,grease
4,3.609,87,222,star trek: first contact
4,3.867,87,144,die hard
5,3.784,87,196,dead poets society
3,3.049,87,232,young guns
4,2.981,87,229,star trek iii: the search for spock
5,3.856,87,135,2001: a space odyssey
5,3.912,87,216,when harry met sally...
4,4.423,87,318,schindler's list
4,4.138,87,89,blade runner
3,3.439,87,33,desperado
4,3.979,87,183,alien
4,3.506,87,845,that thing you do!
5,3.791,87,97,dances with wolves
5,3.983,87,210,indiana jones and the last crusade
4,4.307,87,22,braveheart
5,3.37,87,230,star trek iv: the voyage home
4,3.807,87,9,dead man walking
4,3.128,87,472,dragonheart
4,3.992,87,180,apocalypse now
4,4.054,87,651,glory
3,3.573,87,157,platoon
4,3.11,87,167,private benjamin
3,2.982,87,323,dante's peak
3,2.995,87,679,conan the barbarian
3,2.957,87,576,cliffhanger
5,2.79,87,849,days of thunder
3,2.891,87,449,star trek: the motion picture
5,3.914,87,435,butch cassidy and the sundance kid
3,3.217,87,570,wyatt earp
4,4.215,87,427,to kill a mockingbird
5,4.084,87,496,it's a wonderful life
4,4.01,87,705,singin' in the rain
2,3.443,87,201,evil dead ii
4,3.109,87,410,kingpin
3,2.807,87,1047,multiplicity
4,3.12,87,94,home alone
2,2.268,87,120,striptease
4,3.487,87,152,sleeper
4,3.438,87,393,mrs. doubtfire
3,2.776,87,765,boomerang
4,3.062,87,67,ace ventura: pet detective
5,3.77,87,502,bananas
3,2.423,87,1089,speed 2: cruise control
3,4.007,87,192,raging bull
4,4.141,87,48,hoop dreams
3,3.757,87,297,ulee's gold
4,3.187,87,27,bad boys
4,2.352,87,254,batman & robin
5,3.265,87,944,renaissance man
3,2.797,87,1179,man of the house
5,3.932,87,1189,prefontaine
5,3.159,897,118,twister
4,3.101,897,546,broken arrow
3,3.825,897,95,aladdin
5,3.44,897,288,scream
3,3.16,897,294,liar liar
3,3.516,897,385,true lies
5,3.317,897,405,mission: impossible
5,3.515,897,568,speed
2,3.945,897,56,pulp fiction
3,3.529,897,742,ransom
3,3.384,897,550,die hard: with a vengeance
3,2.64,897,406,thinner
5,3.468,897,121,independence day
2,3.647,897,566,clear and present danger
4,3.827,897,203,unforgiven
4,3.62,897,470,tombstone
5,3.83,897,1,toy story
3,4.034,897,181,return of the jedi
5,3.864,897,423,e.t. the extra-terrestrial
5,3.888,897,208,young frankenstein
5,4.172,897,174,raiders of the lost ark
5,4.036,897,96,terminator 2: judgment day
5,3.62,897,151,up close & personal
4,3.612,897,419,mary poppins
2,3.709,897,202,groundhog day
3,2.775,897,235,mars attacks!
2,3.861,897,11,se7en
5,3.739,897,82,jurassic park
4,3.897,897,204,back to the future
4,3.715,897,404,pinocchio
4,3.922,897,182,goodfellas
5,4.306,897,50,star wars
5,4.006,897,185,psycho
3,4.002,897,168,monty python and the holy grail
3,3.928,897,8,babe
4,2.733,897,240,beavis and butt-head do america
5,3.499,897,161,top gun
5,3.631,897,99,snow white and the seven dwarfs
4,3.703,897,418,cinderella
5,3.127,897,597,eraser
4,3.324,897,451,grease
4,3.609,897,222,star trek: first contact
3,3.784,897,196,dead poets society
5,3.049,897,232,young guns
3,3.856,897,135,2001: a space odyssey
5,3.455,897,673,cape fear
3,4.453,897,483,casablanca
5,3.86,897,69,forrest gump
4,3.578,897,65,what's eating gilbert grape
4,4.138,897,89,blade runner
5,3.439,897,33,desperado
3,3.262,897,227,star trek vi: the undiscovered country
5,3.979,897,183,alien
5,3.49,897,402,ghost
5,3.895,897,176,aliens
4,3.749,897,699,little women
5,3.791,897,97,dances with wolves
5,3.983,897,210,indiana jones and the last crusade
5,4.307,897,22,braveheart
4,3.929,897,28,apollo 13
4,3.37,897,230,star trek iv: the voyage home
5,3.128,897,472,dragonheart
4,3.458,897,125,phenomenon
5,3.992,897,180,apocalypse now
2,3.595,897,708,"sex, lies, and videotape"
3,3.422,897,763,happy gilmore
3,4.054,897,651,glory
4,2.982,897,323,dante's peak
5,2.995,897,679,conan the barbarian
5,3.748,897,526,ben-hur
4,2.79,897,849,days of thunder
4,3.386,897,184,army of darkness
3,3.914,897,435,butch cassidy and the sundance kid
3,4.069,897,23,taxi driver
5,4.084,897,496,it's a wonderful life
3,4.01,897,705,singin' in the rain
4,3.142,897,974,eye for an eye
5,3.836,897,234,jaws
5,3.443,897,201,evil dead ii
4,3.564,897,141,"20,000 leagues under the sea"
3,3.109,897,410,kingpin
3,2.268,897,120,striptease
4,3.438,897,393,mrs. doubtfire
5,3.423,897,616,night of the living dead
4,3.177,897,864,my fellow americans
5,3.997,897,136,mr. smith goes to washington
3,3.836,897,485,my fair lady
4,3.77,897,133,gone with the wind
3,3.796,897,736,shadowlands
3,3.949,897,205,patton
3,3.329,897,649,once upon a time in america
1,3.159,774,118,twister
1,3.101,774,546,broken arrow
3,3.633,774,1016,con air
1,3.16,774,294,liar liar
1,3.516,774,385,true lies
1,3.317,774,405,mission: impossible
1,3.808,774,258,contact
1,2.795,774,554,waterworld
2,3.515,774,568,speed
2,3.945,774,56,pulp fiction
2,3.384,774,550,die hard: with a vengeance
1,2.64,774,406,thinner
1,3.468,774,121,independence day
2,3.647,774,566,clear and present danger
2,3.827,774,203,unforgiven
2,3.735,774,300,air force one
2,3.309,774,226,die hard 2
1,3.584,774,31,crimson tide
2,3.527,774,4,get shorty
3,4.034,774,181,return of the jedi
1,3.864,774,423,e.t. the extra-terrestrial
1,3.181,774,54,outbreak
2,3.45,774,403,batman
2,3.888,774,208,young frankenstein
3,4.172,774,174,raiders of the lost ark
2,4.036,774,96,terminator 2: judgment day
2,3.851,774,514,annie hall
1,3.252,774,559,interview with the vampire
1,2.616,774,231,batman returns
1,3.198,774,2,goldeneye
5,3.709,774,202,groundhog day
1,2.775,774,235,mars attacks!
1,3.455,774,218,cape fear
2,3.409,774,367,clueless
2,3.739,774,82,jurassic park
3,3.897,774,204,back to the future
3,3.235,774,1017,trees lounge
3,3.724,774,175,brazil
4,3.922,774,182,goodfellas
4,4.306,774,50,star wars
2,4.006,774,185,psycho
1,4.002,774,168,monty python and the holy grail
1,3.928,774,8,babe
1,2.733,774,240,beavis and butt-head do america
2,3.499,774,161,top gun
2,3.703,774,418,cinderella
2,2.873,774,569,wolf
2,3.413,774,101,heavy metal
2,3.127,774,597,eraser
1,3.324,774,451,grease
3,3.609,774,222,star trek: first contact
3,3.784,774,196,dead poets society
2,3.049,774,232,young guns
2,2.981,774,229,star trek iii: the search for spock
3,3.856,774,135,2001: a space odyssey
2,3.455,774,673,cape fear
4,3.86,774,69,forrest gump
1,2.826,774,1091,pete's dragon
1,4.423,774,318,schindler's list
2,4.138,774,89,blade runner
2,4.268,774,357,one flew over the cuckoo's nest
5,3.262,774,227,star trek vi: the undiscovered country
4,3.979,774,183,alien
2,3.49,774,402,ghost
4,3.895,774,176,aliens
2,3.791,774,97,dances with wolves
1,3.983,774,210,indiana jones and the last crusade
4,3.538,774,431,highlander
2,4.307,774,22,braveheart
1,3.913,774,655,stand by me
2,3.255,774,739,pretty woman
3,3.929,774,28,apollo 13
2,3.37,774,230,star trek iv: the voyage home
3,4.187,774,511,lawrence of arabia
5,3.992,774,180,apocalypse now
2,3.356,774,380,star trek: generations
2,3.595,774,708,"sex, lies, and videotape"
1,4.002,774,527,gandhi
1,2.743,774,29,batman forever
5,2.995,774,679,conan the barbarian
4,3.748,774,526,ben-hur
1,2.957,774,576,cliffhanger
1,2.79,774,849,days of thunder
1,2.891,774,449,star trek: the motion picture
1,2.558,774,1228,under siege 2: dark territory
1,2.138,774,1419,highlander iii: the sorcerer
3,4.069,774,23,taxi driver
2,3.836,774,234,jaws
2,3.443,774,201,evil dead ii
1,2.862,774,452,jaws 2
1,3.109,774,410,kingpin
1,2.859,774,1110,tank girl
2,3.12,774,94,home alone
1,3.746,774,150,swingers
1,3.797,774,293,donnie brasco
2,2.567,774,831,escape from l.a.
1,3.438,774,393,mrs. doubtfire
2,2.436,774,450,star trek v: the final frontier
5,3.529,774,778,don juan demarco
3,3.483,774,1218,friday
1,2.699,774,391,last action hero
1,2.207,774,398,super mario bros.
1,2.476,774,545,vampire in brooklyn
1,2.493,774,105,sgt. bilko
1,2.928,774,986,turbulence
1,2.209,774,834,halloween: the curse of michael myers
4,4.192,774,178,12 angry men
1,3.455,774,447,carrie
2,2.805,774,674,cat people
4,3.949,774,205,patton
1,2.741,774,795,ri¢hie ri¢h
2,3.714,774,537,my own private idaho
3,3.329,774,649,once upon a time in america
1,2.352,774,254,batman & robin
1,2.263,774,1274,robocop 3
2,3.159,280,118,twister
4,3.101,280,546,broken arrow
5,3.825,280,95,aladdin
5,3.44,280,288,scream
3,3.682,280,237,jerry maguire
2,3.16,280,294,liar liar
5,3.516,280,385,true lies
2,3.317,280,405,mission: impossible
1,2.795,280,554,waterworld
2,3.515,280,568,speed
5,3.945,280,56,pulp fiction
4,3.529,280,742,ransom
2,3.384,280,550,die hard: with a vengeance
3,2.533,280,540,money train
4,3.647,280,566,clear and present danger
4,3.827,280,203,unforgiven
3,3.309,280,226,die hard 2
4,3.584,280,31,crimson tide
5,3.883,280,750,amistad
3,3.446,280,751,tomorrow never dies
5,4.027,280,316,as good as it gets
3,4.286,280,313,titanic
4,3.83,280,1,toy story
3,3.527,280,4,get shorty
3,4.034,280,181,return of the jedi
5,3.864,280,423,e.t. the extra-terrestrial
2,3.181,280,54,outbreak
3,3.45,280,403,batman
3,4.172,280,174,raiders of the lost ark
4,4.036,280,96,terminator 2: judgment day
3,3.612,280,419,mary poppins
3,3.252,280,559,interview with the vampire
3,2.616,280,231,batman returns
3,3.198,280,2,goldeneye
3,3.709,280,202,groundhog day
5,2.775,280,235,mars attacks!
4,3.455,280,218,cape fear
5,3.409,280,367,clueless
5,3.861,280,11,se7en
2,3.739,280,82,jurassic park
2,2.907,280,3,four rooms
3,3.897,280,204,back to the future
2,3.238,280,715,to die for
3,3.715,280,404,pinocchio
3,3.922,280,182,goodfellas
3,4.306,280,50,star wars
5,3.928,280,8,babe
4,3.649,280,70,four weddings and a funeral
4,3.499,280,161,top gun
2,3.631,280,99,snow white and the seven dwarfs
3,2.546,280,542,pocahontas
3,3.626,280,420,alice in wonderland
3,3.579,280,471,courage under fire
5,3.671,280,276,leaving las vegas
5,3.324,280,451,grease
3,3.609,280,222,star trek: first contact
2,3.867,280,144,die hard
3,3.049,280,232,young guns
3,2.981,280,229,star trek iii: the search for spock
4,3.856,280,135,2001: a space odyssey
4,3.455,280,673,cape fear
5,3.912,280,216,when harry met sally...
4,4.453,280,483,casablanca
4,3.86,280,69,forrest gump
5,4.423,280,318,schindler's list
3,3.439,280,33,desperado
3,3.262,280,227,star trek vi: the undiscovered country
3,3.979,280,183,alien
4,3.49,280,402,ghost
3,3.506,280,845,that thing you do!
3,3.895,280,176,aliens
4,3.749,280,699,little women
2,3.983,280,210,indiana jones and the last crusade
4,3.538,280,431,highlander
5,4.307,280,22,braveheart
3,3.913,280,655,stand by me
3,3.255,280,739,pretty woman
3,3.37,280,230,star trek iv: the voyage home
5,3.807,280,9,dead man walking
2,3.128,280,472,dragonheart
2,3.458,280,125,phenomenon
4,3.992,280,180,apocalypse now
2,3.356,280,380,star trek: generations
5,4.002,280,527,gandhi
3,3.573,280,157,platoon
4,3.11,280,167,private benjamin
2,3.468,280,690,seven years in tibet
2,2.982,280,323,dante's peak
2,2.916,280,678,volcano
3,2.743,280,29,batman forever
3,2.957,280,576,cliffhanger
3,2.891,280,449,star trek: the motion picture
3,3.516,280,92,true romance
5,3.377,280,538,anastasia
5,4.084,280,496,it's a wonderful life
4,3.826,280,156,reservoir dogs
3,3.527,280,693,casino
4,3.282,280,544,things to do in denver when you're dead
3,3.836,280,234,jaws
4,3.361,280,5,copycat
5,3.056,280,1217,assassins
2,2.862,280,452,jaws 2
3,2.807,280,1047,multiplicity
2,3.12,280,94,home alone
3,3.205,280,284,tin cup
4,3.438,280,393,mrs. doubtfire
4,3.078,280,619,extreme measures
4,2.971,280,1048,she's the one
3,2.687,280,364,ace ventura: when nature calls
4,2.776,280,765,boomerang
4,3.062,280,67,ace ventura: pet detective
2,3.879,280,735,philadelphia
2,2.565,280,388,beverly hills cop iii
4,3.403,280,1114,faithful
3,2.597,280,112,flipper
4,3.254,280,1035,cool runnings
5,3.4,280,942,what's love got to do with it
2,3.796,280,736,shadowlands
3,2.452,280,769,congo
4,2.779,280,1207,jade
4,3.957,280,499,cat on a hot tin roof
1,3.159,741,118,twister
2,3.825,741,95,aladdin
4,3.44,741,288,scream
3,3.633,741,1016,con air
4,3.945,741,56,pulp fiction
4,3.529,741,742,ransom
2,3.468,741,121,independence day
4,3.647,741,566,clear and present danger
2,3.309,741,226,die hard 2
3,3.584,741,31,crimson tide
4,4.286,741,313,titanic
4,4.034,741,181,return of the jedi
3,3.864,741,423,e.t. the extra-terrestrial
3,3.181,741,54,outbreak
5,3.45,741,403,batman
5,4.172,741,174,raiders of the lost ark
3,3.62,741,151,up close & personal
3,3.709,741,202,groundhog day
4,3.455,741,218,cape fear
2,3.409,741,367,clueless
3,3.739,741,82,jurassic park
4,3.897,741,204,back to the future
2,3.248,741,17,from dusk till dawn
3,3.848,741,475,trainspotting
5,4.306,741,50,star wars
4,3.649,741,70,four weddings and a funeral
4,3.718,741,283,emma
3,3.423,741,255,my best friend's wedding
3,3.324,741,451,grease
5,3.784,741,196,dead poets society
4,3.797,741,15,mr. holland's opus
4,4.055,741,275,sense and sensibility
4,3.455,741,673,cape fear
4,3.912,741,216,when harry met sally...
4,3.86,741,69,forrest gump
5,4.268,741,357,one flew over the cuckoo's nest
4,3.749,741,699,little women
3,3.983,741,210,indiana jones and the last crusade
5,4.307,741,22,braveheart
3,3.929,741,28,apollo 13
4,3.992,741,180,apocalypse now
4,4.054,741,651,glory
4,4.067,741,83,much ado about nothing
3,3.103,741,682,i know what you did last summer
3,3.516,741,92,true romance
4,3.914,741,435,butch cassidy and the sundance kid
5,4.215,741,427,to kill a mockingbird
5,4.084,741,496,it's a wonderful life
3,3.03,741,696,city hall
4,3.836,741,234,jaws
3,3.361,741,5,copycat
3,3.12,741,94,home alone
2,3.438,741,393,mrs. doubtfire
3,3.062,741,67,ace ventura: pet detective
3,3.233,741,280,willy wonka & the chocolate factory
4,4.141,741,48,hoop dreams
5,4.192,741,178,12 angry men
1,3.159,21,118,twister
3,3.418,21,327,cop land
3,3.44,21,288,scream
3,3.16,21,294,liar liar
5,3.746,21,298,face/off
4,3.808,21,258,contact
5,3.945,21,56,pulp fiction
3,3.305,21,291,absolute power
3,3.529,21,742,ransom
1,2.64,21,406,thinner
1,3.468,21,121,independence day
3,3.402,21,295,breakdown
3,2.661,21,820,space jam
1,2.543,21,263,steel
3,3.735,21,300,air force one
3,3.588,21,328,conspiracy theory
4,3.282,21,301,in & out
5,3.83,21,1,toy story
1,3.252,21,559,interview with the vampire
4,3.455,21,218,cape fear
4,3.248,21,17,from dusk till dawn
4,2.563,21,325,crash
3,4.306,21,50,star wars
3,2.946,21,289,evita
5,4.006,21,185,psycho
4,2.733,21,240,beavis and butt-head do america
4,3.826,21,129,bound
3,2.873,21,569,wolf
2,2.656,21,396,serial mom
3,3.497,21,628,sleepers
4,3.714,21,262,in the company of men
3,2.678,21,358,spawn
1,2.831,21,930,chain reaction
2,2.669,21,260,event horizon
2,3.609,21,222,star trek: first contact
4,3.797,21,15,mr. holland's opus
5,3.807,21,9,dead man walking
2,2.982,21,323,dante's peak
2,2.916,21,678,volcano
2,2.928,21,990,anna karenina
5,3.373,21,326,g.i. jane
2,2.653,21,259,george of the jungle
4,3.386,21,184,army of darkness
2,3.231,21,872,love jones
2,3.213,21,319,everyone says i love you
2,3.03,21,696,city hall
3,3.142,21,974,eye for an eye
3,3.014,21,989,cats don't dance
5,3.836,21,234,jaws
3,2.17,21,564,tales from the hood
5,3.443,21,201,evil dead ii
2,3.361,21,5,copycat
4,2.862,21,452,jaws 2
5,3.748,21,558,heavenly creatures
2,3.078,21,619,extreme measures
4,3.355,21,844,freeway
4,3.625,21,993,hercules
1,2.896,21,984,shadow conspiracy
1,2.881,21,370,mary reilly
1,2.92,21,982,maximum risk
2,2.949,21,876,money talks
1,2.467,21,261,air bud
1,2.928,21,986,turbulence
1,2.209,21,834,halloween: the curse of michael myers
2,2.909,21,985,blood and wine
4,3.162,21,244,smilla's sense of snow
5,3.455,21,447,carrie
2,2.805,21,674,cat people
1,2.452,21,769,congo
2,2.616,21,859,april fool's day
3,2.79,21,987,underworld
3,3.159,93,118,twister
3,3.468,93,121,independence day
3,2.661,93,820,space jam
5,3.83,93,1,toy story
1,3.62,93,151,up close & personal
4,2.775,93,235,mars attacks!
4,3.718,93,283,emma
2,3.671,93,276,leaving las vegas
4,3.609,93,222,star trek: first contact
5,3.797,93,15,mr. holland's opus
4,4.055,93,275,sense and sensibility
4,3.506,93,845,that thing you do!
1,3.458,93,125,phenomenon
2,3.159,37,118,twister
3,3.101,37,546,broken arrow
4,3.44,37,288,scream
4,3.516,37,385,true lies
4,3.317,37,405,mission: impossible
3,3.515,37,568,speed
5,3.945,37,56,pulp fiction
4,3.384,37,550,die hard: with a vengeance
2,3.468,37,121,independence day
2,2.533,37,540,money train
4,3.647,37,566,clear and present danger
5,3.309,37,226,die hard 2
5,3.45,37,403,batman
5,4.172,37,174,raiders of the lost ark
4,4.036,37,96,terminator 2: judgment day
2,2.616,37,231,batman returns
4,3.861,37,11,se7en
1,3.739,37,82,jurassic park
5,4.306,37,50,star wars
5,3.499,37,161,top gun
3,3.37,37,685,executive decision
3,2.831,37,930,chain reaction
5,3.127,37,597,eraser
3,2.735,37,827,daylight
3,3.609,37,222,star trek: first contact
4,4.138,37,89,blade runner
4,3.979,37,183,alien
4,3.895,37,176,aliens
4,3.983,37,210,indiana jones and the last crusade
5,4.307,37,22,braveheart
4,3.37,37,230,star trek iv: the voyage home
2,3.128,37,472,dragonheart
4,3.516,37,92,true romance
2,2.567,37,831,escape from l.a.
4,3.187,37,27,bad boys
5,3.159,357,118,twister
5,3.101,357,546,broken arrow
5,3.682,357,237,jerry maguire
4,3.16,357,294,liar liar
5,3.317,357,405,mission: impossible
4,3.808,357,258,contact
4,3.305,357,291,absolute power
4,3.529,357,742,ransom
5,3.468,357,121,independence day
4,2.661,357,820,space jam
5,3.298,357,1277,set it off
5,3.584,357,270,gattaca
5,3.83,357,1,toy story
5,3.62,357,151,up close & personal
4,2.775,357,235,mars attacks!
5,3.886,357,10,richard iii
4,3.468,357,287,marvin's room
5,3.718,357,283,emma
3,3.37,357,685,executive decision
5,3.579,357,471,courage under fire
4,3.127,357,597,eraser
5,3.609,357,222,star trek: first contact
5,4.055,357,275,sense and sensibility
5,3.61,357,744,michael collins
3,3.128,357,472,dragonheart
5,3.458,357,125,phenomenon
5,3.373,357,326,g.i. jane
4,2.807,357,1047,multiplicity
4,3.746,357,150,swingers
4,3.205,357,284,tin cup
3,2.567,357,831,escape from l.a.
2,2.971,357,1048,she's the one
5,3.233,357,280,willy wonka & the chocolate factory
3,2.896,357,984,shadow conspiracy
3,2.727,357,407,spy hard
5,3.177,357,864,my fellow americans
4,2.493,357,105,sgt. bilko
3,3.159,292,118,twister
3,3.44,292,288,scream
3,3.317,292,405,mission: impossible
4,3.746,292,298,face/off
5,3.945,292,56,pulp fiction
4,3.827,292,203,unforgiven
4,3.735,292,300,air force one
4,3.309,292,226,die hard 2
3,3.588,292,328,conspiracy theory
2,3.376,292,343,alien: resurrection
4,3.83,292,1,toy story
4,4.034,292,181,return of the jedi
5,3.864,292,423,e.t. the extra-terrestrial
5,4.172,292,174,raiders of the lost ark
4,4.036,292,96,terminator 2: judgment day
5,3.62,292,151,up close & personal
4,3.612,292,419,mary poppins
4,3.198,292,2,goldeneye
3,2.775,292,235,mars attacks!
5,3.886,292,10,richard iii
5,3.861,292,11,se7en
5,3.848,292,475,trainspotting
4,4.306,292,50,star wars
5,4.002,292,168,monty python and the holy grail
3,3.497,292,628,sleepers
5,3.671,292,276,leaving las vegas
3,3.609,292,222,star trek: first contact
5,3.867,292,144,die hard
4,3.856,292,135,2001: a space odyssey
5,4.453,292,483,casablanca
5,3.979,292,183,alien
5,3.895,292,176,aliens
3,3.476,292,249,austin powers: international man of mystery
4,3.929,292,28,apollo 13
5,3.953,292,190,henry v
4,3.807,292,9,dead man walking
3,3.128,292,472,dragonheart
5,4.187,292,511,lawrence of arabia
2,3.458,292,125,phenomenon
5,3.992,292,180,apocalypse now
5,4.067,292,83,much ado about nothing
4,3.595,292,248,grosse pointe blank
4,4.01,292,705,singin' in the rain
5,3.826,292,156,reservoir dogs
4,3.931,292,1039,hamlet
5,4.299,292,223,sling blade
5,4.087,292,482,some like it hot
5,3.836,292,234,jaws
4,3.746,292,150,swingers
4,4.036,292,124,lone star
5,3.355,292,844,freeway
4,3.267,292,1010,basquiat
5,4.141,292,48,hoop dreams
4,3.752,292,607,rebecca
5,4.103,292,661,high noon
5,3.957,292,499,cat on a hot tin roof
2,3.159,81,118,twister
3,3.44,81,288,scream
4,3.682,81,237,jerry maguire
3,3.317,81,405,mission: impossible
2,3.529,81,742,ransom
4,3.468,81,121,independence day
4,3.83,81,1,toy story
2,3.646,81,432,fantasia
2,3.62,81,151,up close & personal
4,2.907,81,3,four rooms
5,3.848,81,475,trainspotting
3,2.946,81,289,evita
3,3.701,81,93,welcome to the dollhouse
4,3.718,81,283,emma
4,3.787,81,42,clerks
3,3.579,81,471,courage under fire
4,3.671,81,276,leaving las vegas
2,3.609,81,222,star trek: first contact
4,4.055,81,275,sense and sensibility
5,4.423,81,318,schindler's list
4,3.983,81,210,indiana jones and the last crusade
2,3.282,81,544,things to do in denver when you're dead
4,3.109,81,410,kingpin
3,2.807,81,1047,multiplicity
3,3.746,81,150,swingers
3,3.205,81,284,tin cup
3,3.078,81,619,extreme measures
3,4.036,81,124,lone star
4,3.233,81,280,willy wonka & the chocolate factory
3,3.159,386,118,twister
2,3.101,386,546,broken arrow
4,3.633,386,1016,con air
4,3.317,386,405,mission: impossible
3,3.468,386,121,independence day
3,4.034,386,181,return of the jedi
4,4.306,386,50,star wars
4,3.37,386,685,executive decision
3,3.127,386,597,eraser
4,3.609,386,222,star trek: first contact
4,2.982,386,323,dante's peak
3,2.92,386,982,maximum risk
5,3.159,518,118,twister
4,3.101,518,546,broken arrow
3,3.44,518,288,scream
4,3.682,518,237,jerry maguire
5,3.317,518,405,mission: impossible
3,2.578,518,829,fled
3,3.305,518,291,absolute power
5,3.529,518,742,ransom
5,3.468,518,121,independence day
2,2.661,518,820,space jam
3,3.735,518,300,air force one
4,3.83,518,1,toy story
3,3.62,518,151,up close & personal
4,2.775,518,235,mars attacks!
3,3.886,518,10,richard iii
3,3.235,518,1017,trees lounge
4,3.848,518,475,trainspotting
4,2.946,518,289,evita
1,2.733,518,240,beavis and butt-head do america
5,3.826,518,129,bound
5,3.497,518,628,sleepers
5,3.37,518,685,executive decision
3,3.579,518,471,courage under fire
5,3.671,518,276,leaving las vegas
5,3.609,518,222,star trek: first contact
4,3.61,518,744,michael collins
3,3.807,518,9,dead man walking
5,3.458,518,125,phenomenon
1,3.422,518,763,happy gilmore
3,3.339,518,924,white squall
5,3.03,518,696,city hall
3,3.282,518,544,things to do in denver when you're dead
3,3.109,518,410,kingpin
4,2.807,518,1047,multiplicity
4,3.205,518,284,tin cup
3,2.268,518,120,striptease
4,3.078,518,619,extreme measures
3,4.036,518,124,lone star
3,3.252,518,458,nixon
4,3.233,518,280,willy wonka & the chocolate factory
4,2.881,518,370,mary reilly
3,3.177,518,864,my fellow americans
2,3.403,518,1114,faithful
5,3.159,636,118,twister
5,3.808,636,258,contact
5,3.468,636,121,independence day
5,4.174,636,272,good will hunting
5,4.286,636,313,titanic
3,3.83,636,1,toy story
4,2.775,636,235,mars attacks!
5,3.886,636,10,richard iii
3,3.718,636,283,emma
5,3.609,636,222,star trek: first contact
5,3.797,636,15,mr. holland's opus
3,4.055,636,275,sense and sensibility
3,3.807,636,9,dead man walking
4,3.159,396,118,twister
4,3.101,396,546,broken arrow
3,3.44,396,288,scream
4,3.682,396,237,jerry maguire
3,3.317,396,405,mission: impossible
3,2.578,396,829,fled
4,3.305,396,291,absolute power
4,3.529,396,742,ransom
